datetime,AT,CZ,IT_CNOR,DK_2,GR,NL,RS,SE_3,IT_NORD,HU,PL,DE_LU,ES,NO_1,BE,HR,IE_SEM,CH,FR
2026-07-17 22:00:00+00:00,168.41,168.41,175.0,154.21,168.41,168.41,158.0,90.31,175.0,168.41,168.41,168.41,168.41,138.36,168.41,168.41,176.62,154.01,168.41
2026-07-17 22:15:00+00:00,160.98,159.1,180.0,157.23,167.18,160.22,158.0,88.51,180.0,167.68,160.06,160.15,160.41,139.1,160.28,164.18,176.62,154.01,160.41
2026-07-17 22:30:00+00:00,151.24,151.24,179.83,151.24,151.24,151.24,158.0,82.53,179.83,151.24,151.24,151.24,157.45,136.75,151.24,151.24,176.62,154.01,151.24
2026-07-17 22:45:00+00:00,145.0,145.0,167.81,145.0,145.0,145.0,158.0,77.18,167.81,145.0,145.0,145.0,154.88,133.64,145.0,145.0,176.62,154.01,145.0
2026-07-17 23:00:00+00:00,152.94,152.94,175.63,152.95,152.94,152.94,146.04,88.05,175.63,152.94,152.94,152.94,157.55,132.82,152.94,152.94,163.0,149.0,152.94
2026-07-17 23:15:00+00:00,146.81,146.81,168.0,146.81,146.81,146.81,146.04,81.57,168.0,146.81,146.81,146.81,157.45,131.86,146.81,146.81,163.0,149.0,146.81
2026-07-17 23:30:00+00:00,144.34,143.31,160.2,143.25,145.0,143.43,146.04,77.45,160.2,145.22,142.76,143.38,156.46,131.0,143.48,144.78,163.0,149.0,143.57
2026-07-17 23:45:00+00:00,138.39,138.39,156.44,138.39,138.39,138.39,146.04,74.5,156.44,138.39,138.39,138.39,155.3,130.49,138.39,138.39,163.0,149.0,138.39
2026-07-18 00:00:00+00:00,146.13,146.13,169.11,146.13,146.13,146.13,139.0,83.07,169.11,146.13,146.13,146.13,158.0,131.38,146.13,146.13,156.79,141.8,146.13
2026-07-18 00:15:00+00:00,142.61,142.61,161.42,142.61,142.61,142.61,139.0,79.63,161.42,142.61,142.61,142.61,156.46,130.84,142.61,142.61,156.79,141.8,142.61
2026-07-18 00:30:00+00:00,139.09,139.09,159.06,139.09,139.09,139.09,139.0,76.32,159.06,139.09,139.09,139.09,155.3,130.52,139.09,139.09,156.79,141.8,139.09
2026-07-18 00:45:00+00:00,140.17,140.17,150.41,140.17,140.17,140.17,139.0,76.0,150.41,140.17,140.17,140.17,154.88,130.79,140.17,140.17,156.79,141.8,140.17
2026-07-18 01:00:00+00:00,137.21,137.21,168.0,137.21,137.21,137.21,134.0,75.14,168.0,137.21,137.21,137.21,155.3,128.94,137.21,137.21,155.47,135.0,137.21
2026-07-18 01:15:00+00:00,135.55,135.55,167.48,135.55,135.55,135.55,134.0,73.64,167.48,135.55,135.55,135.55,154.88,127.64,135.55,135.55,155.47,135.0,135.55
2026-07-18 01:30:00+00:00,135.0,135.0,167.34,132.0,135.0,135.0,134.0,71.37,167.34,135.0,135.0,135.0,154.88,127.23,135.0,135.0,155.47,135.0,135.0
2026-07-18 01:45:00+00:00,133.44,133.44,167.36,126.08,133.44,133.44,134.0,68.39,167.36,133.44,133.44,133.44,154.88,125.64,133.44,133.44,155.47,135.0,133.44
2026-07-18 02:00:00+00:00,137.45,137.41,173.0,136.89,137.42,137.6,132.0,75.14,173.0,137.42,137.37,137.22,154.79,126.23,137.55,137.43,153.47,130.51,137.52
2026-07-18 02:15:00+00:00,142.45,135.82,170.78,135.68,148.51,137.71,132.0,73.8,170.78,150.0,134.26,136.92,154.79,125.42,137.94,146.27,153.47,130.51,138.41
2026-07-18 02:30:00+00:00,136.23,134.55,170.0,130.12,137.74,135.12,132.0,70.65,170.0,138.11,134.13,134.72,154.79,124.51,135.15,137.18,153.47,130.51,135.25
2026-07-18 02:45:00+00:00,130.38,130.38,166.22,118.16,130.38,130.39,132.0,64.08,166.22,130.38,130.38,130.38,154.79,122.73,130.39,130.38,153.47,130.51,130.39
2026-07-18 03:00:00+00:00,142.3,142.13,173.09,125.74,142.16,143.05,130.04,67.35,173.09,142.15,141.92,141.07,154.79,119.81,142.83,142.23,149.23,129.21,142.68
2026-07-18 03:15:00+00:00,134.73,134.63,172.85,123.72,134.65,135.17,130.04,65.35,172.85,134.64,134.51,134.01,154.79,118.84,135.04,134.69,149.23,129.21,134.95
2026-07-18 03:30:00+00:00,131.0,130.93,162.51,122.02,130.94,131.34,130.04,64.72,162.51,130.94,130.83,130.45,154.88,117.36,131.24,130.98,149.23,129.21,131.17
2026-07-18 03:45:00+00:00,123.5,123.48,161.42,118.09,123.49,123.55,130.04,64.61,161.42,123.49,123.47,123.41,154.88,115.85,123.54,123.49,149.23,129.21,123.52
2026-07-18 04:00:00+00:00,132.49,132.37,170.9,120.13,132.4,133.0,115.0,65.28,170.9,132.39,132.22,131.63,155.55,115.54,132.85,132.45,143.04,125.69,132.74
2026-07-18 04:15:00+00:00,129.98,129.88,175.6,119.36,129.9,130.4,115.0,62.55,175.6,129.9,129.76,129.26,156.46,114.93,130.28,129.94,143.04,125.69,130.19
2026-07-18 04:30:00+00:00,127.67,127.6,171.0,119.13,127.62,127.99,115.0,64.71,171.0,127.61,127.51,127.13,156.46,114.21,127.9,127.65,143.04,125.69,127.83
2026-07-18 04:45:00+00:00,118.01,118.01,162.5,118.02,118.01,118.01,115.0,63.33,162.5,118.01,118.01,118.01,157.21,112.31,118.01,118.01,143.04,125.69,118.01
2026-07-18 05:00:00+00:00,152.9,152.58,171.5,124.65,152.66,154.46,91.3,59.43,171.5,152.64,152.16,150.08,158.04,114.41,154.01,152.8,137.795,119.02,153.69
2026-07-18 05:15:00+00:00,120.81,120.8,166.66,120.63,120.81,120.87,91.3,63.32,166.66,120.8,120.79,120.72,155.3,113.53,120.85,120.81,137.795,119.02,120.84
2026-07-18 05:30:00+00:00,109.52,109.52,158.7,109.52,109.52,109.52,91.3,57.03,158.7,109.52,109.52,109.52,153.3,109.33,109.52,109.52,137.795,119.02,109.52
2026-07-18 05:45:00+00:00,96.88,96.88,178.79,96.88,96.88,96.88,91.3,47.89,178.79,96.88,103.53,96.88,150.02,103.97,96.88,96.88,137.795,119.02,96.88
2026-07-18 06:00:00+00:00,127.94,108.29,168.0,118.83,110.0,122.73,62.92,61.24,168.0,121.79,117.45,119.62,146.35,111.34,122.82,124.37,141.235,107.66,122.28
2026-07-18 06:15:00+00:00,106.87,106.87,154.22,106.87,25.3,106.87,62.92,58.99,154.22,106.87,118.0,106.87,119.0,106.51,106.87,106.87,141.235,107.66,106.87
2026-07-18 06:30:00+00:00,91.03,91.03,145.97,91.03,12.77,91.03,62.92,46.59,145.97,91.03,126.66,91.03,101.6,98.96,91.03,91.03,141.235,107.66,91.03
2026-07-18 06:45:00+00:00,78.31,68.69,139.59,71.88,11.01,73.25,62.92,35.51,139.59,59.75,126.62,72.65,84.01,83.65,73.7,84.69,141.235,107.66,74.57
2026-07-18 07:00:00+00:00,82.67,82.67,173.68,82.64,15.5,82.67,39.04,20.05,173.68,82.67,108.14,82.67,82.67,86.43,82.67,82.67,138.18,63.0,82.67
2026-07-18 07:15:00+00:00,58.6,58.44,161.42,57.93,24.59,60.83,39.04,17.08,161.42,58.51,109.52,58.07,69.9,71.43,60.1,58.59,138.18,63.0,59.4
2026-07-18 07:30:00+00:00,27.97,27.97,137.33,27.97,27.97,27.97,39.04,16.57,137.33,27.97,107.67,27.97,30.0,53.37,27.97,27.97,138.18,63.0,27.97
2026-07-18 07:45:00+00:00,11.0,11.0,130.8,11.21,11.0,11.0,39.04,10.89,130.8,11.0,104.91,11.0,11.0,43.63,11.0,11.0,138.18,63.0,11.0
2026-07-18 08:00:00+00:00,22.02,21.91,140.3,21.6,21.98,23.15,25.0,16.74,140.3,21.97,89.52,21.82,22.99,46.34,24.3,22.03,128.78,18.1,22.99
2026-07-18 08:15:00+00:00,11.96,11.96,127.55,11.96,11.96,11.96,25.0,11.81,127.55,11.96,69.0,11.96,11.96,40.64,11.96,11.96,128.78,18.1,11.96
2026-07-18 08:30:00+00:00,4.99,4.99,120.0,6.08,4.99,4.99,25.0,6.95,120.0,4.99,42.79,4.99,4.99,35.85,4.99,4.99,128.78,18.1,4.99
2026-07-18 08:45:00+00:00,5.14,3.03,110.95,4.65,3.95,1.86,25.0,7.49,110.95,4.0,42.8,1.1,2.08,33.39,2.53,4.1,128.78,18.1,2.08
2026-07-18 09:00:00+00:00,8.78,4.63,138.34,4.95,7.17,0.87,15.03,8.19,138.34,7.11,31.27,0.06,1.49,34.58,1.4,8.1,115.7,5.01,1.49
2026-07-18 09:15:00+00:00,8.78,4.59,130.0,5.36,7.15,0.85,15.03,9.05,130.0,7.09,22.71,0.0,1.5,34.36,1.48,8.09,115.7,5.01,1.5
2026-07-18 09:30:00+00:00,8.4,4.94,126.03,4.95,8.32,0.33,15.03,8.77,126.03,8.0,4.24,-0.01,1.2,32.88,0.66,10.14,115.7,5.01,1.2
2026-07-18 09:45:00+00:00,9.26,5.13,126.03,4.67,9.99,0.29,15.03,8.4,126.03,7.99,4.34,-0.07,1.22,32.34,0.65,11.13,115.7,5.01,1.22
2026-07-18 10:00:00+00:00,7.31,3.22,142.14,4.43,10.0,0.05,15.22,7.98,142.14,3.99,2.56,-0.04,0.72,32.45,0.25,8.45,103.935,1.99,0.72
2026-07-18 10:15:00+00:00,4.17,1.55,140.14,4.28,10.21,0.01,15.22,7.74,140.14,1.13,1.16,-0.07,0.46,32.21,0.15,7.68,103.935,1.99,0.46
2026-07-18 10:30:00+00:00,2.96,0.9,137.33,3.96,10.33,-0.01,15.22,7.15,137.33,0.02,0.61,-0.1,0.36,32.52,0.1,7.41,103.935,1.99,0.36
2026-07-18 10:45:00+00:00,3.21,0.89,137.33,3.95,11.0,-0.1,15.22,7.06,137.33,0.01,0.57,-0.29,0.25,32.38,-0.03,7.89,103.935,1.99,0.25
2026-07-18 11:00:00+00:00,5.0,1.91,143.5,3.95,10.74,-0.65,15.22,7.46,143.5,2.15,1.28,-0.96,0.0,31.49,-0.35,8.45,112.09,-3.79,0.0
2026-07-18 11:15:00+00:00,4.82,1.78,143.33,3.91,11.0,-0.88,15.22,7.43,143.33,1.91,1.16,-1.0,0.0,31.88,-0.28,8.56,112.09,-3.79,0.0
2026-07-18 11:30:00+00:00,5.35,1.96,146.55,3.89,12.78,-0.96,15.22,7.44,146.55,2.0,1.27,-1.09,0.0,31.85,-0.35,9.87,112.09,-3.79,-0.01
2026-07-18 11:45:00+00:00,5.8,1.94,144.96,3.64,13.44,-1.4,15.22,7.37,144.96,2.15,1.16,-1.61,0.0,31.47,-0.04,10.43,112.09,-3.79,-0.01
2026-07-18 12:00:00+00:00,8.52,3.4,146.74,3.6,12.77,-1.37,18.0,7.41,146.74,4.83,2.31,-1.86,0.0,30.86,-0.24,10.82,101.425,-4.41,-0.01
2026-07-18 12:15:00+00:00,9.26,3.73,145.93,3.7,13.74,-1.48,18.0,7.67,145.93,5.33,2.54,-2.01,0.0,31.06,-0.27,11.74,101.425,-4.41,-0.01
2026-07-18 12:30:00+00:00,10.65,5.01,146.5,3.91,12.78,-1.51,18.0,7.93,146.5,8.53,3.84,-2.01,0.0,31.14,-0.7,13.77,101.425,-4.41,-0.01
2026-07-18 12:45:00+00:00,13.48,6.91,151.05,3.58,15.0,-1.85,18.0,7.38,151.05,12.36,5.58,-2.09,0.0,33.16,-1.35,18.28,101.425,-4.41,-0.01
2026-07-18 13:00:00+00:00,-5.0,3.08,145.0,3.52,13.47,-1.68,41.49,7.04,145.0,10.2,3.57,-2.02,0.0,37.02,-1.24,24.55,87.175,1.0,0.0
2026-07-18 13:15:00+00:00,-0.09,4.65,143.9,3.53,14.99,-1.91,41.49,7.13,143.9,12.13,4.64,-2.24,0.0,36.86,-1.41,25.07,87.175,1.0,0.0
2026-07-18 13:30:00+00:00,14.62,9.62,156.0,3.77,20.0,-2.35,41.49,7.62,156.0,18.31,8.15,-2.66,0.29,36.64,-1.64,27.32,87.175,1.0,0.29
2026-07-18 13:45:00+00:00,1.37,13.52,170.5,3.98,40.83,-4.0,41.49,9.09,170.5,33.33,13.46,-4.87,1.08,35.8,-2.65,67.35,87.175,1.0,1.08
2026-07-18 14:00:00+00:00,1.33,5.88,158.47,3.89,18.04,-1.68,80.05,7.74,158.47,14.81,7.01,-2.01,0.51,33.42,-1.11,29.6,83.915,15.8,0.51
2026-07-18 14:15:00+00:00,0.01,19.69,156.0,4.95,65.82,-0.89,80.05,9.39,156.0,53.43,23.29,-2.02,1.09,34.45,-0.19,109.51,83.915,15.8,1.09
2026-07-18 14:30:00+00:00,73.16,46.0,171.0,5.0,106.0,-0.53,80.05,10.0,171.0,96.49,46.46,-1.91,1.15,35.18,0.26,146.19,83.915,15.8,1.15
2026-07-18 14:45:00+00:00,88.02,53.59,189.78,5.98,120.0,0.25,80.05,12.35,189.78,110.01,53.74,-1.1,1.15,36.09,0.97,163.12,83.915,15.8,1.15
2026-07-18 15:00:00+00:00,78.79,56.13,172.96,4.99,110.52,-0.19,131.01,10.12,172.96,101.15,85.76,-0.45,1.68,36.17,1.13,149.08,89.855,40.93,1.68
2026-07-18 15:15:00+00:00,95.16,65.25,194.54,5.06,127.78,0.22,131.01,10.05,194.54,117.79,96.19,-0.01,1.99,36.65,1.65,168.83,89.855,40.93,1.99
2026-07-18 15:30:00+00:00,127.55,70.13,194.54,5.37,163.3,0.22,131.01,10.79,194.54,155.37,106.66,0.0,2.76,36.81,1.9,179.23,89.855,40.93,2.76
2026-07-18 15:45:00+00:00,138.65,75.04,201.0,6.39,174.3,3.2,131.01,10.8,201.0,166.67,152.24,2.19,5.88,36.02,5.88,186.9,89.855,40.93,5.88
2026-07-18 16:00:00+00:00,89.34,49.33,185.0,5.89,173.3,3.53,147.03,10.05,185.0,149.75,126.74,1.38,16.55,50.14,7.04,174.04,112.235,108.6,16.55
2026-07-18 16:15:00+00:00,122.34,72.98,188.09,41.84,193.58,41.54,147.03,19.07,188.09,172.72,140.3,39.69,48.86,69.75,43.28,183.62,112.235,108.6,48.86
2026-07-18 16:30:00+00:00,152.9,107.91,205.0,82.2,187.17,84.43,147.03,30.72,205.0,180.72,123.41,82.52,79.01,90.8,87.07,180.97,112.235,108.6,87.07
2026-07-18 16:45:00+00:00,164.57,123.08,202.2,99.39,195.87,101.89,147.03,57.63,202.2,193.29,138.58,100.1,84.15,100.41,104.37,193.29,112.235,108.6,104.37
2026-07-18 17:00:00+00:00,123.07,115.25,190.0,85.98,152.61,90.23,158.05,57.88,190.0,145.65,131.55,87.96,82.5,96.68,93.11,174.79,135.6,118.5,93.11
2026-07-18 17:15:00+00:00,152.9,136.44,208.31,105.94,158.1,111.96,158.05,58.9,208.31,166.67,144.8,110.59,98.01,107.16,113.68,193.91,135.6,118.5,116.02
2026-07-18 17:30:00+00:00,152.9,144.94,192.85,112.28,172.98,119.02,158.05,62.67,192.85,168.78,170.54,117.24,106.2,111.76,120.6,184.3,135.6,118.5,124.08
2026-07-18 17:45:00+00:00,154.24,153.15,207.15,117.87,183.14,126.99,158.05,65.69,207.15,177.7,182.27,125.01,125.0,115.86,128.7,196.93,135.6,118.5,132.4
2026-07-18 18:00:00+00:00,145.0,139.24,191.65,116.6,150.3,121.92,168.03,65.12,191.65,184.39,174.87,120.49,119.78,114.69,123.42,189.27,154.45,131.5,126.74
2026-07-18 18:15:00+00:00,152.9,145.07,191.24,124.83,152.5,131.32,168.03,69.68,191.24,195.5,183.16,129.99,135.7,120.8,132.71,192.93,154.45,131.5,135.7
2026-07-18 18:30:00+00:00,148.81,150.88,203.35,125.43,133.84,138.06,168.03,69.58,203.35,182.14,207.06,135.66,144.43,123.78,140.36,196.09,154.45,131.5,144.43
2026-07-18 18:45:00+00:00,153.0,164.82,204.0,126.92,133.31,145.48,168.03,70.41,204.0,186.61,217.19,142.54,151.28,126.09,147.58,197.93,154.45,131.5,151.28
2026-07-18 19:00:00+00:00,153.0,148.34,201.06,137.86,145.0,144.95,161.0,76.24,201.06,184.93,180.35,143.14,150.0,126.65,145.65,169.97,161.7,141.28,146.93
2026-07-18 19:15:00+00:00,150.31,139.69,193.26,133.17,145.0,144.4,161.0,73.57,193.26,208.49,181.1,142.73,152.0,127.21,145.04,181.33,161.7,141.28,146.36
2026-07-18 19:30:00+00:00,146.02,124.19,188.8,134.4,145.0,147.28,161.0,74.46,188.8,250.0,175.96,145.49,154.3,128.06,147.49,201.62,161.7,141.28,148.45
2026-07-18 19:45:00+00:00,154.07,148.43,185.0,133.93,145.1,155.17,161.0,70.47,185.0,180.0,161.2,152.44,155.08,128.36,155.0,167.95,161.7,141.28,155.08
2026-07-18 20:00:00+00:00,154.96,150.13,203.75,138.87,184.25,155.51,155.0,76.33,203.75,176.69,161.92,153.58,155.55,130.93,155.42,167.13,168.23,145.88,155.55
2026-07-18 20:15:00+00:00,154.28,150.89,185.0,137.48,174.17,155.13,155.0,76.01,185.0,168.99,158.46,153.09,154.98,130.16,154.97,162.53,168.23,145.88,154.98
2026-07-18 20:30:00+00:00,154.1,149.8,179.83,142.89,179.65,154.96,155.0,80.16,179.83,173.01,159.57,152.97,154.88,129.35,154.82,164.7,168.23,145.88,154.88
2026-07-18 20:45:00+00:00,151.15,147.87,178.63,137.32,170.57,151.84,155.0,76.62,178.63,165.52,155.29,150.21,151.76,129.22,151.73,159.21,168.23,145.88,151.76
2026-07-18 21:00:00+00:00,151.24,146.49,190.0,137.3,179.94,151.99,153.0,76.9,190.0,172.43,157.57,150.41,152.0,128.97,151.9,163.08,167.9,135.0,152.0
2026-07-18 21:15:00+00:00,149.61,148.34,184.27,136.57,156.69,150.19,153.0,73.38,184.27,154.82,151.0,148.79,150.0,128.48,150.05,152.53,167.9,135.0,150.0
2026-07-18 21:30:00+00:00,147.41,147.33,177.73,137.04,147.35,147.81,153.0,76.42,177.73,147.34,147.22,146.79,147.62,128.91,147.7,147.39,167.9,135.0,147.62
2026-07-18 21:45:00+00:00,137.06,137.06,168.0,134.6,137.06,137.06,153.0,75.09,168.0,137.06,137.06,137.06,137.06,127.05,137.06,137.06,167.9,135.0,137.06
2026-07-18 22:00:00+00:00,145.59,145.59,180.0,142.97,145.59,145.59,135.0,58.6,180.0,145.59,145.59,145.59,166.0,136.33,145.59,145.59,207.22,133.77,145.59
2026-07-18 22:15:00+00:00,142.6,142.6,185.0,140.04,142.6,142.6,135.0,48.85,185.0,142.6,142.6,142.6,163.13,134.03,142.6,142.6,207.22,133.77,142.6
2026-07-18 22:30:00+00:00,135.63,135.63,185.0,133.19,135.63,135.63,135.0,35.91,185.0,135.63,135.63,135.63,163.13,128.12,135.63,135.63,207.22,133.77,135.63
2026-07-18 22:45:00+00:00,130.97,130.97,179.83,128.610001,130.97,130.97,135.0,24.03,179.83,130.97,130.97,130.97,158.04,125.19,130.97,130.97,207.22,133.77,130.97
2026-07-18 23:00:00+00:00,135.0,135.0,185.0,132.580002,135.0,135.0,123.79,42.7,185.0,135.0,135.0,135.0,163.13,127.02,135.0,135.0,218.95,123.89,135.0
2026-07-18 23:15:00+00:00,132.23,132.23,180.0,129.850006,132.23,132.23,123.79,31.96,180.0,132.23,132.23,132.23,162.57,125.15,132.23,132.23,218.95,123.89,132.23
2026-07-18 23:30:00+00:00,130.06,130.06,178.63,127.72,130.06,130.06,123.79,12.69,178.63,130.06,130.06,130.06,160.07,123.97,130.06,130.06,218.95,123.89,130.06
2026-07-18 23:45:00+00:00,125.68,125.68,173.99,123.41,125.68,125.68,123.79,10.01,173.99,125.68,125.68,125.68,157.21,120.26,125.68,125.68,218.95,123.89,125.68
2026-07-19 00:00:00+00:00,127.55,127.55,185.0,125.26,127.55,127.55,115.04,13.54,185.0,127.55,127.55,127.55,161.86,121.24,127.55,127.55,202.195,119.88,127.55
2026-07-19 00:15:00+00:00,122.31,122.31,178.63,120.11,122.31,122.31,115.04,8.77,178.63,122.31,122.31,122.31,159.0,116.82,122.31,122.31,202.195,119.88,122.31
2026-07-19 00:30:00+00:00,120.85,120.85,176.99,118.67,120.85,120.85,115.04,8.01,176.99,120.85,120.85,120.85,157.18,115.4,120.85,120.85,202.195,119.88,120.85
2026-07-19 00:45:00+00:00,116.96,116.93,167.95,114.78,116.95,116.84,115.04,6.95,167.95,116.95,116.93,116.89,157.18,113.54,116.83,116.97,202.195,119.88,116.14
2026-07-19 01:00:00+00:00,121.07,121.07,161.92,118.89,121.07,121.07,115.02,6.95,143.5,121.07,121.07,121.07,156.5,115.21,121.07,121.07,225.015,118.49,121.07
2026-07-19 01:15:00+00:00,120.09,120.09,166.5,120.089996,120.09,120.09,115.02,6.75,146.2,120.09,120.09,120.09,155.0,114.5,120.09,120.09,225.015,118.49,120.09
2026-07-19 01:30:00+00:00,119.01,118.98,164.59,118.94,119.0,118.88,115.02,5.84,160.29,119.0,118.97,118.93,155.0,113.37,118.86,119.02,225.015,118.49,118.08
2026-07-19 01:45:00+00:00,116.47,116.06,143.5,115.57,116.36,114.78,115.02,5.5,143.5,116.31,116.01,115.5,155.0,111.3,114.57,116.56,225.015,118.49,104.76
2026-07-19 02:00:00+00:00,123.14,121.59,169.6,119.75,122.71,116.88,111.03,5.56,169.6,122.52,121.42,119.53,152.07,115.3,116.13,123.47,215.635,114.96,80.06
2026-07-19 02:15:00+00:00,120.07,118.4,160.29,116.339996,119.57,112.6,111.03,4.64,160.29,119.37,118.19,116.11,152.07,115.26,113.11,120.37,215.635,114.96,79.93
2026-07-19 02:30:00+00:00,115.35,114.72,158.21,113.94,115.16,112.52,111.03,3.46,158.21,115.08,114.64,113.85,154.78,115.03,112.71,115.46,215.635,114.96,100.15
2026-07-19 02:45:00+00:00,112.17,111.93,151.9,111.639999,112.1,111.12,111.03,3.16,151.9,112.07,111.91,111.61,155.0,112.94,111.19,112.21,215.635,114.96,106.53
2026-07-19 03:00:00+00:00,120.01,117.25,179.83,113.599998,119.1,107.59,85.1,2.67,179.83,118.78,116.85,113.18,157.15,113.79,104.5,120.37,199.17,112.1,72.57
2026-07-19 03:15:00+00:00,115.22,113.16,176.67,110.42,114.54,105.92,85.1,2.67,176.67,114.3,112.85,110.1,157.15,110.89,103.54,115.49,199.17,112.1,80.09
2026-07-19 03:30:00+00:00,111.8,110.61,161.42,109.120003,111.45,106.42,85.1,2.65,161.42,111.3,110.45,108.94,157.15,110.03,106.69,112.02,199.17,112.1,83.42
2026-07-19 03:45:00+00:00,106.17,105.87,142.08,105.489998,106.08,104.81,85.1,3.63,142.08,106.04,105.83,105.45,158.55,106.96,104.9,106.23,199.17,112.1,98.84
2026-07-19 04:00:00+00:00,115.09,112.88,145.62,109.940002,114.36,105.13,65.0,3.11,145.62,114.11,112.55,109.53,158.55,108.52,102.42,115.36,191.455,109.13,78.29
2026-07-19 04:15:00+00:00,112.22,108.87,144.59,104.41,111.11,97.11,65.0,3.11,144.59,110.73,108.37,103.79,160.07,104.6,93.0,112.63,191.455,109.13,56.42
2026-07-19 04:30:00+00:00,110.59,106.87,152.69,101.91,109.36,93.81,65.0,2.35,152.69,108.94,106.31,101.23,162.57,102.05,89.25,111.05,191.455,109.13,48.62
2026-07-19 04:45:00+00:00,106.01,100.78,143.5,93.220001,104.27,82.4,65.0,2.33,143.5,103.69,99.99,92.84,163.13,94.15,75.99,106.65,191.455,109.13,18.83
2026-07-19 05:00:00+00:00,113.81,108.42,161.42,100.779999,112.05,88.4,69.99,2.41,161.42,111.45,107.69,100.73,166.0,99.7,76.64,114.55,200.92,94.41,17.32
2026-07-19 05:15:00+00:00,103.47,98.77,149.7,92.2,101.94,81.33,69.99,1.85,149.7,101.41,98.13,92.07,160.07,92.2,71.08,104.11,200.92,94.41,19.4
2026-07-19 05:30:00+00:00,100.36,95.37,160.35,88.2,98.73,76.83,69.99,1.87,160.35,98.18,99.51,88.25,152.07,88.23,65.94,101.05,200.92,94.41,11.01
2026-07-19 05:45:00+00:00,82.5,78.49,175.98,72.79,81.2,63.63,69.99,2.1,175.98,80.75,91.06,72.79,135.1,76.68,55.43,83.06,200.92,94.41,9.33
2026-07-19 06:00:00+00:00,82.2,78.87,175.98,74.35,81.09,66.47,59.05,1.49,175.98,80.72,78.41,74.18,129.49,80.77,59.99,82.65,196.14,51.07,19.37
2026-07-19 06:15:00+00:00,66.22,62.68,175.98,57.43,65.03,49.43,59.05,1.33,175.98,64.64,62.18,57.66,110.0,70.09,41.55,66.68,196.14,51.07,1.91
2026-07-19 06:30:00+00:00,33.98,32.45,175.97,30.3,27.79,26.75,59.05,1.44,175.97,33.3,32.23,30.29,98.96,53.16,23.79,34.18,196.14,51.07,5.06
2026-07-19 06:45:00+00:00,11.98,11.36,157.99,10.46,11.77,9.07,59.05,1.45,157.99,11.7,11.28,10.5,82.4,40.74,7.71,12.06,196.14,51.07,0.85
2026-07-19 07:00:00+00:00,12.05,11.4,173.79,10.5,11.82,8.93,26.0,1.02,173.79,11.75,11.29,10.51,80.93,40.75,7.45,12.13,201.16,14.31,0.06
2026-07-19 07:15:00+00:00,5.09,4.81,159.11,4.39,4.99,3.76,26.0,1.16,159.11,4.96,4.77,4.43,50.0,36.77,3.14,5.12,201.16,14.31,0.0
2026-07-19 07:30:00+00:00,1.67,1.58,140.16,1.49,1.64,1.23,26.0,0.82,140.16,1.63,1.56,1.45,5.88,35.02,1.02,1.68,201.16,14.31,-0.01
2026-07-19 07:45:00+00:00,0.31,0.29,136.84,0.26,0.3,0.22,26.0,0.16,136.84,0.3,0.29,0.27,1.08,34.42,0.18,0.31,201.16,14.31,-0.01
2026-07-19 08:00:00+00:00,0.06,0.06,136.88,0.21,0.06,0.05,17.69,0.38,136.88,0.06,0.06,0.06,1.03,35.35,0.04,0.06,167.92,1.08,0.0
2026-07-19 08:15:00+00:00,0.01,0.01,130.3,0.15,0.01,0.0,17.69,0.32,130.3,0.01,0.01,0.0,0.2,33.39,0.0,0.01,167.92,1.08,-0.01
2026-07-19 08:30:00+00:00,0.0,0.0,130.11,0.35,0.04,0.0,17.69,0.67,130.11,0.0,0.0,0.0,0.0,33.68,0.0,0.0,167.92,1.08,-0.01
2026-07-19 08:45:00+00:00,0.0,0.0,123.11,0.34,0.04,0.0,17.69,0.66,123.11,0.0,0.0,0.0,0.0,33.1,-0.01,0.0,167.92,1.08,-0.01
2026-07-19 09:00:00+00:00,-0.03,0.0,138.16,0.22,0.04,-0.01,11.0,0.45,138.16,0.02,0.0,-0.01,0.0,34.21,-0.01,0.09,145.895,1.14,-0.01
2026-07-19 09:15:00+00:00,-0.04,-0.01,126.0,0.34,0.04,-0.02,11.0,0.67,126.0,0.02,0.0,-0.02,0.0,33.68,-0.01,0.11,145.895,1.14,-0.01
2026-07-19 09:30:00+00:00,-0.11,-0.01,125.0,0.34,0.15,-0.04,11.0,0.68,125.0,0.09,0.01,-0.04,-0.01,34.04,-0.03,0.34,145.895,1.14,-0.02
2026-07-19 09:45:00+00:00,-0.33,-0.02,131.24,0.29,0.5,-0.09,11.0,0.64,131.24,0.3,0.06,-0.11,-0.01,32.98,-0.07,1.13,145.895,1.14,-0.03
2026-07-19 10:00:00+00:00,2.36,1.23,111.1,0.27,2.95,-0.4,13.71,0.66,111.1,2.64,1.16,-0.44,-0.01,32.66,-0.3,4.24,132.045,1.99,-0.03
2026-07-19 10:15:00+00:00,3.53,1.82,100.0,0.3,4.49,-0.66,13.71,0.65,100.0,3.99,1.73,-0.73,-0.01,32.48,-0.51,6.48,132.045,1.99,-0.1
2026-07-19 10:30:00+00:00,3.43,1.89,110.15,0.43,5.0,-0.72,13.71,0.9,110.15,4.35,1.84,-0.8,-0.01,34.52,-0.56,7.49,132.045,1.99,-0.11
2026-07-19 10:45:00+00:00,2.91,1.58,100.64,0.65,4.67,-1.19,13.71,1.23,100.64,4.0,1.55,-1.0,-0.01,33.7,-0.48,7.23,132.045,1.99,-0.11
